pouco (adv./adj.)	em pequena quantidade	Falo pouco inglês.	poco	a1 adv top100
também (adv.)	igualmente, além disso	Eu também quero ir.	también	a1 adv top100
agora (adv.)	neste momento	Agora não posso, estou ocupado.	ahora	a1 adv time
hoje (adv.)	neste dia	Hoje é sexta-feira.	hoy	a1 adv time
amanhã (adv.)	no dia seguinte a hoje	Até amanhã!	mañana (día siguiente)	a1 adv time
ontem (adv.)	no dia anterior a hoje	Ontem choveu muito.	ayer	a1 adv time
sempre (adv.)	em todas as ocasiões	Sempre tomo café da manhã.	siempre	a1 adv time
nunca (adv.)	em nenhuma ocasião	Nunca fui ao Rio.	nunca	a1 adv time
aqui (adv.)	neste lugar	Sente-se aqui, por favor.	aquí	a1 adv place
ali / lá (adv.)	naquele lugar	O banheiro fica ali, à direita.	allí	a1 adv place
onde (adv.)	em que lugar	Onde você mora?	dónde	a1 adv question
quando (adv.)	em que momento	Quando você chega?	cuándo	a1 adv question
como (adv.)	de que maneira	Como você se chama? Como vai?	cómo	a1 adv question
por que (adv.)	pergunta o motivo (separado na pergunta)	Por que você estuda português?	por qué	a1 adv question
porque (conj.)	responde o motivo (junto na resposta)	Porque quero trabalhar no Brasil.	porque	a1 conj top100
quanto (adj./pron.)	pergunta a quantidade	Quanto custa? Quantos anos você tem?	cuánto	a1 pron question
quem (pron.)	pergunta a pessoa	Quem é ela?	quién	a1 pron question
que (pron./conj.)	pergunta a coisa; liga frases	O que é isso? Acho que sim.	qué; que	a1 pron top100
sim (adv.)	resposta afirmativa	Sim, eu quero.	sí	a1 adv top100
não (adv.)	resposta negativa; nega o verbo	Não, obrigado. Eu não sei.	no	a1 adv top100
obrigado / obrigada (interj.)	agradecimento (concorda com quem fala)	Obrigada pela ajuda!	gracias	a1 phrase top100
por favor (loc.)	pedido educado	Uma água, por favor.	por favor	a1 phrase top100
desculpa / desculpe (interj.)	pedido de perdão	Desculpe, não entendi.	perdón, disculpe	a1 phrase top100
oi / olá (interj.)	saudação informal / neutra	Oi, tudo bem?	hola	a1 phrase top100
tchau (interj.)	despedida informal	Tchau, até amanhã!	adiós, chao	a1 phrase top100
tudo bem (loc.)	pergunta e resposta de cortesia	— Tudo bem? — Tudo bem, e você?	¿todo bien? / todo bien	a1 phrase chunk
com licença (loc.)	pede passagem ou permissão	Com licença, posso passar?	permiso, disculpe	a1 phrase chunk
de nada (loc.)	resposta a "obrigado"	— Obrigado! — De nada.	de nada	a1 phrase chunk
eu (pron.)	primeira pessoa do singular	Eu sou de Bogotá.	yo	a1 pron top100
você (pron.)	segunda pessoa (no Brasil, usa-se com verbo na 3ª pessoa)	Você é brasileiro?	tú, usted	a1 pron top100 grammar
ele / ela (pron.)	terceira pessoa	Ele trabalha aqui. Ela é médica.	él / ella	a1 pron top100
nós / a gente (pron.)	primeira pessoa do plural ("a gente" leva verbo no singular)	Nós vamos. A gente vai.	nosotros	a1 pron top100 grammar
eles / elas (pron.)	terceira pessoa do plural	Eles moram em Lisboa.	ellos / ellas	a1 pron top100
meu / minha (pron.)	possessivo da primeira pessoa	Este é o meu carro. Esta é a minha casa.	mi, mío	a1 pron possessive
seu / sua (pron.)	possessivo de você (e dele/dela)	Qual é o seu nome?	su, tu	a1 pron possessive
este / esta (pron.)	o que está perto	Este livro é bom.	este / esta	a1 pron demonstrative
esse / essa (pron.)	o que está perto de quem escuta	Esse aí é o seu?	ese / esa	a1 pron demonstrative
aquele / aquela (pron.)	o que está longe	Aquela mulher é minha mãe.	aquel / aquella	a1 pron demonstrative
isso / isto (pron.)	coisa não nomeada	O que é isso?	eso / esto	a1 pron demonstrative
um / uma (art.)	artigo indefinido	Um café e uma água, por favor.	un / una	a1 article grammar
o / a (art.)	artigo definido (plural: os / as)	O carro é novo. A casa é grande.	el / la	a1 article grammar
de (prep.)	origem, posse (de + o = do; de + a = da)	Sou de Medellín. O carro do meu pai.	de	a1 prep top100 grammar
em (prep.)	lugar (em + o = no; em + a = na)	Moro no Brasil. Estou na escola.	en	a1 prep top100 grammar
para (prep.)	destino, finalidade	Vou para casa. Isto é para você.	para, a	a1 prep top100
com (prep.)	companhia, instrumento	Vou com você. Café com leite.	con	a1 prep top100
sem (prep.)	falta de algo	Café sem açúcar, por favor.	sin	a1 prep
a (prep.)	direção, hora (a + o = ao; a + a = à)	Vou ao mercado. Chego às oito.	a	a1 prep top100 grammar
por (prep.)	causa, passagem, preço (por + o = pelo)	Obrigado pela ajuda. Passo por aqui.	por	a1 prep grammar
até (prep./adv.)	limite; também "inclusive"	Trabalho até as seis. Até logo!	hasta	a1 prep
e (conj.)	liga palavras ou frases	Pão e manteiga.	y	a1 conj top100
ou (conj.)	alternativa	Café ou chá?	o	a1 conj top100
mas (conj.)	oposição	Quero ir, mas não posso.	pero	a1 conj top100
então (conj./adv.)	consequência; "nesse caso"	Então vamos!	entonces	a1 conj top100
se (conj.)	condição	Se chover, fico em casa.	si	a1 conj
segunda-feira (s.f.)	primeiro dia útil da semana (os dias vão de segunda a sexta com "-feira")	Na segunda-feira volto ao trabalho.	lunes	a1 noun time days
terça-feira (s.f.)	dia depois da segunda	Na terça tenho aula.	martes	a1 noun time days
quarta-feira (s.f.)	dia do meio da semana	Quarta é dia de feira.	miércoles	a1 noun time days
quinta-feira (s.f.)	dia antes da sexta	Quinta à noite saímos.	jueves	a1 noun time days
sexta-feira (s.f.)	último dia útil	Sexta-feira! Fim de semana!	viernes	a1 noun time days
sábado (s.m.)	primeiro dia do fim de semana	No sábado vou à praia.	sábado	a1 noun time days
domingo (s.m.)	dia de descanso	Domingo é dia de almoço em família.	domingo	a1 noun time days
fim de semana (s.m.)	sábado e domingo	O que você faz no fim de semana?	fin de semana	a1 noun time chunk
café da manhã (s.m.)	primeira refeição do dia	Tomo café da manhã às sete.	desayuno	a1 noun food chunk
almoço (s.m.)	refeição do meio-dia	O almoço é ao meio-dia.	almuerzo	a1 noun food
jantar (s.m./v.)	refeição da noite; também o verbo	Vamos jantar fora hoje?	cena; cenar	a1 noun food
pão (s.m.)	alimento feito de farinha	Pão fresco de padaria.	pan	a1 noun food
leite (s.m.)	líquido branco (masculino em português!)	Um copo de leite, por favor.	leche	a1 noun food gender
café (s.m.)	bebida quente escura; também o lugar	Um café, por favor.	café	a1 noun food
suco (s.m.)	bebida de fruta	Suco de laranja natural.	jugo, zumo	a1 noun food
carne (s.f.)	alimento de origem animal	Não como carne.	carne	a1 noun food
frango (s.m.)	carne de galinha	Frango com arroz e feijão.	pollo	a1 noun food
arroz (s.m.)	grão branco, base da comida brasileira	Arroz com feijão todo dia.	arroz	a1 noun food
feijão (s.m.)	grão marrom ou preto, prato típico	O feijão está pronto.	frijoles, judías	a1 noun food
fruta (s.f.)	alimento doce das plantas	Como fruta no café da manhã.	fruta	a1 noun food
sobremesa (s.f.)	doce depois da refeição	De sobremesa, pudim.	postre	a1 noun food falsefriend
conta (s.f.)	o que se paga no restaurante	A conta, por favor.	cuenta	a1 noun food shopping
cardápio (s.m.)	lista de pratos	Pode me trazer o cardápio?	menú, carta	a1 noun food
garçom (s.m.)	quem serve no restaurante	Garçom, mais uma água!	camarero, mesero	a1 noun people food
loja (s.f.)	lugar onde se compra	A loja abre às nove.	tienda	a1 noun shopping
mercado (s.m.)	lugar de compras de comida	Vou ao mercado comprar frutas.	mercado, supermercado	a1 noun shopping
preço (s.m.)	quanto custa	Qual é o preço?	precio	a1 noun shopping
cartão (s.m.)	meio de pagamento; também "cartão de visita"	Aceita cartão?	tarjeta	a1 noun shopping
troco (s.m.)	dinheiro que volta	Fique com o troco.	cambio, vuelto	a1 noun shopping
real / reais (s.m.)	moeda do Brasil	Custa vinte reais.	real (moneda)	a1 noun shopping
roupa (s.f.)	o que se veste	Preciso comprar roupa nova.	ropa	a1 noun shopping
sapato (s.m.)	calçado	Que sapato bonito!	zapato	a1 noun shopping
celular (s.m.)	telefone móvel	Meu celular está sem bateria.	celular, móvil	a1 noun objects
chave (s.f.)	abre a porta	Onde está a chave?	llave	a1 noun objects
mesa (s.f.)	móvel para comer ou trabalhar	Uma mesa para dois, por favor.	mesa	a1 noun objects
cadeira (s.f.)	móvel para sentar	Sente-se nessa cadeira.	silla	a1 noun objects
porta (s.f.)	por onde se entra	Feche a porta, por favor.	puerta	a1 noun objects
janela (s.f.)	abertura na parede com vidro	Abra a janela, está calor.	ventana	a1 noun objects
quarto (s.m.)	cômodo onde se dorme; também 1/4	Meu quarto é pequeno.	habitación, cuarto	a1 noun home
banheiro (s.m.)	cômodo com vaso sanitário e chuveiro	Onde fica o banheiro?	baño	a1 noun home
cozinha (s.f.)	onde se prepara a comida	A cozinha é grande.	cocina	a1 noun home
sala (s.f.)	cômodo principal da casa	A TV está na sala.	sala, salón	a1 noun home
apartamento (s.m.)	moradia em prédio	Moro num apartamento no centro.	apartamento, piso	a1 noun home
prédio (s.m.)	edifício	Trabalho naquele prédio alto.	edificio	a1 noun places
praia (s.f.)	beira do mar com areia	Vamos à praia domingo?	playa	a1 noun places
parque (s.m.)	área verde na cidade	As crianças brincam no parque.	parque	a1 noun places
restaurante (s.m.)	lugar para comer fora	Conhece um bom restaurante?	restaurante	a1 noun places
hotel (s.m.)	lugar para dormir em viagem	O hotel fica perto do centro.	hotel	a1 noun places
aeroporto (s.m.)	de onde saem os aviões	Vou te buscar no aeroporto.	aeropuerto	a1 noun transport
metrô (s.m.)	trem urbano subterrâneo	Pego o metrô todo dia.	metro	a1 noun transport
táxi (s.m.)	carro de aluguel com motorista	Vamos de táxi?	taxi	a1 noun transport
avião (s.m.)	transporte que voa	O avião sai às dez.	avión	a1 noun transport
bilhete / passagem (s.)	o que se compra para viajar	Comprei a passagem para o Rio.	billete, pasaje	a1 noun transport
viagem (s.f.)	ir a outro lugar (feminino!)	Boa viagem!	viaje	a1 noun transport gender
esquerda / direita (s.f.)	os dois lados	Vire à esquerda, depois à direita.	izquierda / derecha	a1 noun directions
