surtout (adv.)	principalement	J'aime la musique, surtout le jazz.	sobre todo	b1 adv
probablement (adv.)	avec probabilité	Ça va probablement prendre du retard.	probablemente	b1 adv
actuel / actuelle (adj.)	du moment présent	Dans la situation actuelle, c'est dur.	actual	b1 adj falsefriend
disponible (adj.)	qui peut être utilisé	La chambre est disponible.	disponible	b1 adj
nécessaire (adj.)	indispensable	Il est nécessaire de confirmer.	necesario	b1 adj
suffisant / suffisante (adj.)	qui suffit	Le temps n'a pas été suffisant.	suficiente	b1 adj
capable (adj.)	qui a la capacité (capable DE)	Il est capable de résoudre ça.	capaz	b1 adj
quotidien / quotidienne (adj.)	de chaque jour	C'est une tâche quotidienne.	cotidiano, diario	b1 adj
hebdomadaire (adj.)	de chaque semaine	Une réunion hebdomadaire.	semanal	b1 adj
mensuel / mensuelle (adj.)	de chaque mois	Un rapport mensuel.	mensual	b1 adj
efficace (adj.)	qui produit l'effet voulu	La méthode est efficace.	eficaz	b1 adj
inquiet / inquiète (adj.)	préoccupé	Je suis inquiet pour lui.	preocupado	b1 adj feelings
déçu / déçue (adj.)	qui a perdu ses illusions	J'ai été déçu du résultat.	decepcionado	b1 adj feelings
étonné / étonnée (adj.)	surpris	J'ai été étonné de le voir.	sorprendido	b1 adj feelings
méfiant / méfiante (adj.)	qui n'a pas confiance	Il est méfiant envers les inconnus.	desconfiado	b1 adj feelings
franchement (adv.)	sincèrement	Franchement, je ne sais pas.	francamente	b1 adv
à peine (loc.)	très peu ; juste	J'ai à peine dormi.	apenas	b1 adv chunk
désormais (adv.)	à partir de maintenant	Désormais, l'accès est limité.	de ahora en adelante	b1 adv
auparavant (adv.)	avant cela	Auparavant, il travaillait ici.	anteriormente	b1 adv
