além disso (loc.)	adicionalmente	Além disso, é mais barato.	además	b1 adv chunk
no entanto (loc.)	contudo	No entanto, existem riscos.	sin embargo	b1 conj chunk
portanto (conj.)	por essa razão	Chove; portanto, ficamos em casa.	por lo tanto	b1 conj
apesar de (loc.)	mesmo com	Apesar do frio, saímos.	a pesar de	b1 conj chunk
embora (conj.)	ainda que (exige subjuntivo)	Embora esteja cansado, vou.	aunque	b1 conj grammar
caso (conj.)	se (exige subjuntivo)	Caso precise, me avise.	en caso de que	b1 conj grammar
desde que (conj.)	com a condição de que	Vou, desde que você venha.	siempre que	b1 conj grammar
a fim de (loc.)	com o objetivo de	Estudo a fim de melhorar.	con el fin de	b1 conj chunk
ou seja (loc.)	isto é, reformulando	Vem amanhã, ou seja, terça.	o sea	b1 conj chunk
inclusive (adv.)	até mesmo	Inclusive ele veio.	incluso	b1 adv
sobretudo (adv.)	principalmente	Gosto de música, sobretudo samba.	sobre todo	b1 adv
dificilmente (adv.)	é pouco provável que	Dificilmente chego antes das oito.	difícilmente	b1 adv
provavelmente (adv.)	com probabilidade	Provavelmente vai atrasar.	probablemente	b1 adv
atual (adj.)	do momento presente	Na situação atual, é difícil.	actual	b1 adj
disponível (adj.)	que pode ser usado	O quarto está disponível.	disponible	b1 adj
necessário (adj.)	indispensável	É necessário confirmar antes.	necesario	b1 adj
suficiente (adj.)	que basta	O tempo não foi suficiente.	suficiente	b1 adj
capaz (adj.)	que tem capacidade (capaz DE)	Ele é capaz de resolver isso.	capaz	b1 adj
