beaucoup (adv.)	en grande quantité (après un verbe ; beaucoup DE + nom)	Merci beaucoup. Il y a beaucoup de monde.	mucho	a1 adv top100
peu (adv.)	en petite quantité	Je parle peu anglais.	poco	a1 adv top100
aussi (adv.)	également	Moi aussi, je veux venir.	también	a1 adv top100
maintenant (adv.)	à ce moment	Maintenant je ne peux pas, je suis occupé.	ahora	a1 adv time
aujourd'hui (adv.)	ce jour-ci	Aujourd'hui c'est vendredi.	hoy	a1 adv time
demain (adv.)	le jour après aujourd'hui	À demain !	mañana (día siguiente)	a1 adv time
hier (adv.)	le jour avant aujourd'hui	Hier il a beaucoup plu.	ayer	a1 adv time
toujours (adv.)	à chaque fois ; encore	Je prends toujours un petit-déjeuner.	siempre; todavía	a1 adv time
jamais (adv.)	à aucun moment (avec ne)	Je ne suis jamais allé à Nice.	nunca	a1 adv time
ici (adv.)	dans ce lieu	Asseyez-vous ici, s'il vous plaît.	aquí	a1 adv place
là / là-bas (adv.)	dans ce lieu-là	Les toilettes sont là, à droite.	allí	a1 adv place
où (adv.)	dans quel lieu	Où est-ce que tu habites ?	dónde	a1 adv question
quand (adv.)	à quel moment	Quand est-ce que tu arrives ?	cuándo	a1 adv question
comment (adv.)	de quelle manière	Comment tu t'appelles ? Comment ça va ?	cómo	a1 adv question
pourquoi (adv.)	pour quelle raison	Pourquoi tu étudies le français ?	por qué	a1 adv question
parce que (conj.)	introduit la raison	Parce que je veux travailler à Paris.	porque	a1 conj top100
combien (adv.)	quelle quantité	Ça coûte combien ? Tu as combien d'enfants ?	cuánto	a1 adv question
qui (pron.)	quelle personne	Qui est-ce ? C'est qui ?	quién	a1 pron question
quoi / que (pron.)	quelle chose	C'est quoi ? Qu'est-ce que c'est ?	qué	a1 pron top100 question
oui (adv.)	réponse affirmative	Oui, je veux bien.	sí	a1 adv top100
non (adv.)	réponse négative	Non, merci.	no	a1 adv top100
ne … pas (adv.)	négation du verbe (deux mots autour du verbe)	Je ne sais pas. Je ne comprends pas.	no (negación verbal)	a1 adv top100 grammar
merci (interj.)	remerciement	Merci beaucoup !	gracias	a1 phrase top100
s'il vous plaît (loc.)	demande polie (s'il te plaît avec tu)	Une eau, s'il vous plaît.	por favor	a1 phrase top100
pardon / excusez-moi (interj.)	pour s'excuser ou attirer l'attention	Pardon, je n'ai pas compris. Excusez-moi, monsieur.	perdón, disculpe	a1 phrase top100
bonjour (interj.)	salutation de la journée	Bonjour, madame !	hola, buenos días	a1 phrase top100
salut (interj.)	salutation informelle, pour dire bonjour ou au revoir	Salut, ça va ?	hola / chao (informal)	a1 phrase top100
au revoir (interj.)	pour prendre congé	Au revoir, à demain !	adiós	a1 phrase top100
ça va (loc.)	question et réponse de politesse	— Ça va ? — Ça va bien, et toi ?	¿qué tal? / bien	a1 phrase chunk
de rien (loc.)	réponse à « merci »	— Merci ! — De rien.	de nada	a1 phrase chunk
je (pron.)	première personne du singulier (j' devant voyelle)	Je suis de Bogotá. J'habite ici.	yo	a1 pron top100
tu (pron.)	deuxième personne, informelle	Tu es français ?	tú	a1 pron top100
vous (pron.)	pluriel, et singulier de politesse	Vous êtes professeur ? Vous venez ?	usted, ustedes, vosotros	a1 pron top100 grammar
il / elle (pron.)	troisième personne	Il travaille ici. Elle est médecin.	él / ella	a1 pron top100
nous / on (pron.)	première personne du pluriel (« on » à l'oral, verbe au singulier)	Nous allons au cinéma. On y va ?	nosotros	a1 pron top100 grammar
ils / elles (pron.)	troisième personne du pluriel	Ils habitent à Lille.	ellos / ellas	a1 pron top100
mon / ma / mes (adj.)	possessif de la première personne	Mon frère, ma sœur, mes parents.	mi, mis	a1 pron possessive
ton / ta / tes (adj.)	possessif de « tu »	C'est ton livre ?	tu, tus	a1 pron possessive
votre / vos (adj.)	possessif de « vous »	Quel est votre nom ?	su, sus (de usted)	a1 pron possessive
ce / cette / ces (adj.)	démonstratif	Ce livre est bon. Cette maison est belle.	este / esta / estos	a1 pron demonstrative
ça (pron.)	cela, cette chose (oral)	C'est quoi, ça ? Ça va ?	eso, esto	a1 pron top100
un / une (art.)	article indéfini (pluriel : des)	Un café et une eau, s'il vous plaît.	un / una	a1 article grammar
le / la / les (art.)	article défini (l' devant voyelle)	Le livre, la maison, les enfants, l'école.	el / la / los	a1 article grammar
du / de la / des (art.)	article partitif : une quantité non précise	Je mange du pain et de la salade.	(sin equivalente: «como pan»)	a1 article grammar
de (prép.)	origine, possession (de + le = du)	Je suis de Medellín. Le livre du professeur.	de	a1 prep top100 grammar
à (prép.)	lieu, direction, heure (à + le = au, à + les = aux)	J'habite à Paris. Je vais au marché. À huit heures.	a, en	a1 prep top100 grammar
en (prép.)	dans un pays féminin ; moyen de transport ; matière	J'habite en France. Je viens en bus.	en	a1 prep top100
dans (prép.)	à l'intérieur de	Le livre est dans mon sac.	en, dentro de	a1 prep top100
pour (prép.)	destination, but	C'est pour toi. Un billet pour Lyon.	para	a1 prep top100
avec (prép.)	compagnie, instrument	Je viens avec toi. Un café avec du lait.	con	a1 prep top100
sans (prép.)	absence de quelque chose	Un café sans sucre.	sin	a1 prep
chez (prép.)	dans la maison ou le commerce de quelqu'un	Je rentre chez moi. Je vais chez le médecin.	a casa de, en casa de	a1 prep keyword
et (conj.)	relie des mots ou des phrases	Du pain et du beurre.	y	a1 conj top100
ou (conj.)	alternative	Café ou thé ?	o	a1 conj top100
mais (conj.)	opposition	Je veux venir, mais je ne peux pas.	pero	a1 conj top100
lundi (n.m.)	premier jour de la semaine (les jours sont masculins et sans majuscule)	Lundi, je retourne au travail.	lunes	a1 noun time days
mardi (n.m.)	jour après lundi	Mardi, j'ai cours.	martes	a1 noun time days
mercredi (n.m.)	jour du milieu de la semaine	Le mercredi, les enfants n'ont pas école.	miércoles	a1 noun time days
jeudi (n.m.)	jour avant vendredi	Jeudi soir, on sort.	jueves	a1 noun time days
vendredi (n.m.)	dernier jour de travail	Vendredi ! Enfin le week-end !	viernes	a1 noun time days
samedi (n.m.)	premier jour du week-end	Samedi, je vais à la plage.	sábado	a1 noun time days
dimanche (n.m.)	jour de repos	Le dimanche, on déjeune en famille.	domingo	a1 noun time days
week-end (n.m.)	samedi et dimanche	Qu'est-ce que tu fais ce week-end ?	fin de semana	a1 noun time
petit-déjeuner (n.m.)	premier repas de la journée	Je prends mon petit-déjeuner à sept heures.	desayuno	a1 noun food
déjeuner (n.m./v.)	repas de midi ; aussi le verbe	On déjeune à midi et demi.	almuerzo; almorzar	a1 noun food falsefriend
dîner (n.m./v.)	repas du soir ; aussi le verbe	On dîne au restaurant ce soir ?	cena; cenar	a1 noun food
pain (n.m.)	aliment fait de farine	Du pain frais de la boulangerie.	pan	a1 noun food
lait (n.m.)	liquide blanc	Un café au lait, s'il vous plaît.	leche	a1 noun food
café (n.m.)	boisson chaude ; aussi le lieu	Un café, s'il vous plaît.	café	a1 noun food
jus (n.m.)	boisson de fruit (le s ne se prononce pas)	Un jus d'orange pressé.	jugo, zumo	a1 noun food
viande (n.f.)	aliment d'origine animale	Je ne mange pas de viande.	carne	a1 noun food
poulet (n.m.)	viande de volaille	Du poulet avec du riz.	pollo	a1 noun food
poisson (n.m.)	animal qui vit dans l'eau, qu'on mange	Le poisson est frais.	pescado, pez	a1 noun food
légumes (n.m.pl.)	aliments végétaux (carottes, tomates…)	Il faut manger des légumes.	verduras	a1 noun food falsefriend
fruit (n.m.)	aliment sucré des plantes	Je mange un fruit au petit-déjeuner.	fruta	a1 noun food
fromage (n.m.)	aliment fait avec du lait	La France a des centaines de fromages.	queso	a1 noun food
dessert (n.m.)	plat sucré à la fin du repas	Comme dessert, une tarte aux pommes.	postre	a1 noun food
addition (n.f.)	ce qu'on paie au restaurant	L'addition, s'il vous plaît.	cuenta (restaurante)	a1 noun food shopping keyword
carte / menu (n.)	liste des plats (la carte) ; le menu est une formule à prix fixe	La carte, s'il vous plaît. Le menu du jour.	carta; menú	a1 noun food falsefriend
serveur / serveuse (n.)	personne qui sert au restaurant	Le serveur apporte l'eau.	camarero, mesero	a1 noun people food
magasin (n.m.)	lieu où on achète	Le magasin ouvre à neuf heures.	tienda	a1 noun shopping
marché (n.m.)	lieu d'achat en plein air ; aussi supermarché	Je vais au marché acheter des fruits.	mercado	a1 noun shopping
prix (n.m.)	combien ça coûte	Quel est le prix ? C'est quel prix ?	precio	a1 noun shopping
carte bancaire (n.f.)	moyen de paiement	Vous acceptez la carte ?	tarjeta	a1 noun shopping chunk
monnaie (n.f.)	l'argent qu'on rend ; les pièces	Gardez la monnaie. Vous avez de la monnaie ?	cambio, vuelto; suelto	a1 noun shopping falsefriend
euro (n.m.)	monnaie de la France	Ça coûte vingt euros.	euro	a1 noun shopping
vêtements (n.m.pl.)	ce qu'on porte sur le corps	J'ai besoin de nouveaux vêtements.	ropa	a1 noun shopping
chaussures (n.f.pl.)	ce qu'on met aux pieds	Quelles belles chaussures !	zapatos	a1 noun shopping
téléphone / portable (n.m.)	appareil pour appeler ; le portable est le mobile	Mon portable n'a plus de batterie.	teléfono; móvil, celular	a1 noun objects
clé (n.f.)	ouvre la porte	Où est la clé ?	llave	a1 noun objects
table (n.f.)	meuble pour manger ou travailler	Une table pour deux, s'il vous plaît.	mesa	a1 noun objects
chaise (n.f.)	meuble pour s'asseoir	Assieds-toi sur cette chaise.	silla	a1 noun objects
porte (n.f.)	par où on entre	Ferme la porte, s'il te plaît.	puerta	a1 noun objects
fenêtre (n.f.)	ouverture dans le mur avec une vitre	Ouvre la fenêtre, il fait chaud.	ventana	a1 noun objects
chambre (n.f.)	pièce où on dort	Ma chambre est petite.	habitación, dormitorio	a1 noun home
salle de bain (n.f.)	pièce avec la douche ; les toilettes sont souvent à part	La salle de bain est à gauche. Où sont les toilettes ?	baño	a1 noun home keyword
cuisine (n.f.)	pièce où on prépare les repas ; aussi la manière de cuisiner	La cuisine est grande. J'aime la cuisine française.	cocina	a1 noun home
salon (n.m.)	pièce principale de la maison	La télé est dans le salon.	sala, salón	a1 noun home
appartement (n.m.)	logement dans un immeuble	J'habite dans un appartement au centre.	apartamento, piso	a1 noun home
immeuble (n.m.)	bâtiment à plusieurs étages	Je travaille dans cet immeuble.	edificio	a1 noun places
plage (n.f.)	bord de mer avec du sable	On va à la plage dimanche ?	playa	a1 noun places
parc (n.m.)	espace vert en ville	Les enfants jouent au parc.	parque	a1 noun places
restaurant (n.m.)	lieu pour manger dehors	Tu connais un bon restaurant ?	restaurante	a1 noun places
hôtel (n.m.)	lieu pour dormir en voyage	L'hôtel est près du centre.	hotel	a1 noun places
aéroport (n.m.)	d'où partent les avions	Je viens te chercher à l'aéroport.	aeropuerto	a1 noun transport
métro (n.m.)	train urbain souterrain	Je prends le métro tous les jours.	metro	a1 noun transport
gare (n.f.)	d'où partent les trains	La gare est loin d'ici ?	estación (de tren)	a1 noun transport
train (n.m.)	transport sur rails	Le train part à dix heures.	tren	a1 noun transport
billet (n.m.)	ce qu'on achète pour voyager ou entrer	J'ai acheté un billet pour Marseille.	billete, boleto	a1 noun transport
gauche / droite (n.f.)	les deux côtés	Tournez à gauche, puis à droite.	izquierda / derecha	a1 noun directions
