id	front	definition	example	translation	tags
it-b2-079	lentezza (s.f.)	l'essere lento	La lentezza della procedura irrita.	lentitud	b2 noun civic
it-b2-080	competenza (s.f.)	capacità; sfera di autorità	Non è di mia competenza.	competencia	b2 noun civic
it-b2-081	controparte (s.f.)	l'altra parte; ciò che si dà in cambio	Ha chiesto una controparte.	contrapartida	b2 noun
it-b2-082	risarcimento (s.m.)	compensazione di un danno	Chiediamo il risarcimento dei danni.	indemnización	b2 noun civic
it-b2-083	insolvenza (s.f.)	mancato pagamento	L'insolvenza è aumentata.	impago, insolvencia	b2 noun money
it-b2-084	scarto (s.m.)	differenza, divario	C'è uno scarto tra salario e inflazione.	desfase, brecha	b2 noun money
it-b2-085	nondimeno (adv.)	tuttavia (registro alto)	Nondimeno, bisogna essere prudenti.	no obstante	b2 adv
it-b2-086	anzi (adv.)	al contrario; o meglio	Non è brutto, anzi.	al contrario, más bien	b2 adv
it-b2-087	persino (adv.)	perfino, addirittura	È difficile, persino impossibile.	incluso	b2 adv
it-b2-088	certamente (adv.)	ammettendo prima di obiettare	Certamente è costoso, ma necessario.	ciertamente	b2 adv
it-b2-089	d'ora in poi (loc.)	da adesso	D'ora in poi l'accesso è limitato.	de ahora en adelante	b2 adv chunk
it-b2-090	in particolare (loc.)	specialmente	In particolare nei casi gravi.	en particular	b2 adv chunk
it-b2-091	a stento (loc.)	con difficoltà	Si regge a stento.	a duras penas	b2 adv chunk
it-b2-092	quanto a (loc.)	per ciò che riguarda	Quanto al budget, va rivisto.	en cuanto a	b2 prep chunk
it-b2-093	man mano (loc.)	progressivamente	Man mano migliora.	a medida que	b2 adv chunk
it-b2-094	di primo impatto (loc.)	al primo momento	Di primo impatto ha rifiutato.	de entrada	b2 adv chunk
it-b2-095	malgrado (prep.)	nonostante (registro alto)	Malgrado gli sforzi, è fallito.	a pesar de	b2 prep
it-b2-096	per mancanza di (loc.)	per assenza di	Per mancanza di tempo, abbiamo abbreviato.	por falta de	b2 prep chunk
it-b2-097	del resto (loc.)	d'altronde	Del resto, la questione resta aperta.	por lo demás	b2 adv chunk
it-b2-098	al pari di (loc.)	come, allo stesso modo di	Al pari dei vicini, il paese ha reagito.	al igual que	b2 prep chunk
it-b2-099	con riserva di (loc.)	a condizione di	Accordo dato, con riserva di verifica.	a reserva de	b2 prep chunk
it-b2-100	caso (s.m.)	circostanza; casualità	È stato un puro caso.	caso; azar	b2 noun
